Type-Aware?,Library,InFunction,name,line,column,IsFromParameter,HasTypeInfo,InferredType,TypeHint,DocString,MissingTypesOnPath,TypeOutsideOfPackage,Decrease,Increase,FoundType
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,reshape,121,16,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,issparse,118,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,ValueError,126,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,ValueError,131,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,ValueError,137,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,hasattr,136,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,isinstance,136,52,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,ValueError,142,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,len,141,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,isinstance,130,37,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,isinstance,124,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,flatten,152,21,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,toarray,152,21,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,issparse,150,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,unique,153,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,unique,166,32,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,take,168,23,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,compute_class_weight,169,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,searchsorted,172,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,set,176,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,set,176,50,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,compute_class_weight,178,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,searchsorted,182,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,in1d,186,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,list,186,37,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,append,188,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,range,148,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.class_weight.compute_sample_weight.78.0,prod,190,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.deprecation.__call__.36.4,_decorate_class,44,19,No,Yes,Yes,No,No,No,No,-0,+1,['sklearn/utils/deprecation/deprecated']
Yes,sklearn,sklearn.utils.deprecation.__call__.36.4,_decorate_property,53,19,No,Yes,Yes,No,No,No,No,-0,+0,['sklearn/utils/deprecation/deprecated']
Yes,sklearn,sklearn.utils.deprecation.__call__.36.4,_decorate_fun,55,19,No,Yes,Yes,No,No,No,No,-0,+0,['sklearn/utils/deprecation/deprecated']
Yes,sklearn,sklearn.utils.deprecation.__call__.36.4,isinstance,45,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.deprecation.__call__.36.4,isinstance,43,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.deprecation._decorate_class.57.4,warn,65,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.deprecation._decorate_class.57.4,__new__,67,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.deprecation._decorate_class.57.4,new,68,19,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.deprecation._decorate_fun.77.4,wraps,84,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.deprecation._decorate_property.95.4,wraps,99,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.deprecation._is_deprecated.107.0,getattr,109,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.deprecation._is_deprecated.107.0,join,112,36,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.deprecation._is_deprecated.107.0,isinstance,113,46,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,hasattr,52,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,len,54,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,str,59,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,Path,59,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,split,64,27,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,any,66,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,import_module,70,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,getmembers,71,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,startswith,73,68,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,extend,85,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,walk_packages,63,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,ignore_warnings,62,9,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,set,87,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,issubclass,92,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,is_abstract,95,47,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,list,101,26,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,isinstance,98,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,remove,111,16,Yes,Yes,No,Yes,Yes,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,extend,112,16,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,issubclass,113,50,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,items,109,27,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,ValueError,117,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,join,118,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,format,118,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,repr,121,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,sorted,127,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,set,127,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_estimators.17.0,itemgetter,127,39,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_displays.130.0,str,143,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_displays.130.0,Path,143,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_displays.130.0,split,148,27,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_displays.130.0,any,150,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_displays.130.0,import_module,154,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_displays.130.0,getmembers,155,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_displays.130.0,startswith,159,23,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_displays.130.0,endswith,159,48,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_displays.130.0,extend,161,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_displays.130.0,walk_packages,147,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_displays.130.0,ignore_warnings,146,9,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_displays.130.0,sorted,163,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_displays.130.0,set,163,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_displays.130.0,itemgetter,163,40,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery._is_checked_function.166.0,isfunction,167,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery._is_checked_function.166.0,startswith,170,7,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery._is_checked_function.166.0,startswith,174,11,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery._is_checked_function.166.0,endswith,174,41,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_functions.180.0,str,193,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_functions.180.0,Path,193,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_functions.180.0,split,198,27,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_functions.180.0,any,200,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_functions.180.0,import_module,205,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_functions.180.0,getmembers,206,24,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_functions.180.0,startswith,210,23,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_functions.180.0,extend,212,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_functions.180.0,walk_packages,197,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_functions.180.0,ignore_warnings,196,9,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_functions.180.0,sorted,217,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_functions.180.0,set,217,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.discovery.all_functions.180.0,itemgetter,217,42,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_checks.83.0,_safe_tags,85,11,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_checks.83.0,partial,98,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_checks.83.0,partial,99,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_checks.83.0,has_fit_parameter,90,7,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_checks.83.0,partial,101,10,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_checks.83.0,hasattr,123,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_checks.83.0,partial,131,10,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_checks.83.0,partial,141,26,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_checks.83.0,product,138,37,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_checks.83.0,partial,148,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_classifier_checks.151.0,_safe_tags,152,11,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_classifier_checks.151.0,partial,165,10,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_classifier_checks.151.0,partial,166,10,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_classifier_checks.151.0,keys,179,25,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_classifier_checks.151.0,get_params,179,25,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks.check_supervised_y_no_nan.188.0,clone,190,16,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks.check_supervised_y_no_nan.188.0,RandomState,191,10,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks.check_supervised_y_no_nan.188.0,standard_normal,192,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks.check_supervised_y_no_nan.188.0,full,195,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks.check_supervised_y_no_nan.188.0,_enforce_estimator_tags_y,196,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks.check_supervised_y_no_nan.188.0,isinf,204,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks.check_supervised_y_no_nan.188.0,startswith,199,11,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks.check_supervised_y_no_nan.188.0,endswith,200,38,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks.check_supervised_y_no_nan.188.0,join,215,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks.check_supervised_y_no_nan.188.0,format,215,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks.check_supervised_y_no_nan.188.0,fit,219,12,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks.check_supervised_y_no_nan.188.0,raises,218,13,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_regressor_checks.222.0,_safe_tags,223,11,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_regressor_checks.222.0,partial,228,10,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_regressor_checks.222.0,partial,229,10,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_transformer_checks.247.0,_safe_tags,248,11,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_transformer_checks.247.0,partial,257,10,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_transformer_checks.247.0,_safe_tags,258,11,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_clustering_checks.278.0,partial,285,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_clustering_checks.278.0,hasattr,287,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_outliers_checks.291.0,hasattr,293,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_outliers_checks.291.0,hasattr,297,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_outliers_checks.291.0,partial,303,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_outliers_checks.291.0,_safe_tags,307,11,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_outliers_checks.291.0,hasattr,301,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_all_checks.312.0,_safe_tags,314,11,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_all_checks.312.0,warn,316,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_all_checks.312.0,format,317,12,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_all_checks.312.0,warn,324,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_all_checks.312.0,format,325,12,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_all_checks.312.0,_yield_checks,330,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_all_checks.312.0,_yield_classifier_checks,333,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_all_checks.312.0,is_classifier,332,7,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_all_checks.312.0,_yield_regressor_checks,336,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_all_checks.312.0,is_regressor,335,7,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_all_checks.312.0,_yield_transformer_checks,339,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_all_checks.312.0,hasattr,338,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_all_checks.312.0,_yield_clustering_checks,342,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_all_checks.312.0,isinstance,341,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_all_checks.312.0,_yield_outliers_checks,345,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._yield_all_checks.312.0,is_outlier_detector,344,7,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._get_check_estimator_ids.369.0,isinstance,394,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._get_check_estimator_ids.369.0,join,400,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._get_check_estimator_ids.369.0,format,400,29,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._get_check_estimator_ids.369.0,items,400,62,Yes,Yes,No,Yes,Yes,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._get_check_estimator_ids.369.0,format,401,15,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._get_check_estimator_ids.369.0,callable,393,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._get_check_estimator_ids.369.0,sub,404,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._get_check_estimator_ids.369.0,str,404,37,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._get_check_estimator_ids.369.0,config_context,403,13,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._get_check_estimator_ids.369.0,hasattr,402,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,getattr,409,26,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,Estimator,417,28,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,LinearRegression,417,38,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,Estimator,419,28,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,Ridge,419,38,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,Estimator,422,28,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,SGDRegressor,422,38,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,Estimator,424,28,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,LogisticRegression,424,38,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,issubclass,420,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,issubclass,418,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,issubclass,416,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,Estimator,428,28,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,Ridge,429,41,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,Ridge,429,69,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,Estimator,432,28,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,LogisticRegression,434,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,LogisticRegression,435,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,issubclass,427,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,join,440,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,format,440,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,warn,444,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,SkipTest,445,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,Estimator,447,20,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._construct_instance.407.0,len,410,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._maybe_mark_xfail.451.0,_should_be_skipped_or_marked,457,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._maybe_mark_xfail.451.0,param,461,15,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._maybe_mark_xfail.451.0,xfail,461,52,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._maybe_skip.464.0,_should_be_skipped_or_marked,470,32,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._maybe_skip.464.0,isinstance,474,40,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._maybe_skip.464.0,wraps,476,5,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._should_be_skipped_or_marked.485.0,isinstance,492,40,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks._should_be_skipped_or_marked.485.0,_safe_tags,494,19,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.utils.estimator_checks.parametrize_with_checks.501.0,TypeError,549,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
